"gear_links_name","gear_links_url","gear_links_card_name","gear_links_card_text","gear_links_keywords","gear_links_crafting_reqs_name","gear_links_crafting_reqs_url","gear_links_categories_name","gear_links_categories_url","gear_links_special_rules","gear_links_speed","gear_links_accuracy","gear_links_strength"
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Catarium Gear","https://kingdomdeath.fandom.com/wiki/Category:Catarium_Gear","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Final Lantern","https://kingdomdeath.fandom.com/wiki/Final_Lantern","Final Lantern","Vital
On Arrival, all survivors gain the Horripilation survivor status card. (See Watcher's Ai deck). When not insane, flip this card.","item, other, lantern1","","https://kingdomdeath.fandom.com/wiki/Story_Event","","","Vital","","",""
"Final Lantern","https://kingdomdeath.fandom.com/wiki/Final_Lantern","Final Lantern","Vital
On Arrival, all survivors gain the Horripilation survivor status card. (See Watcher's Ai deck). When not insane, flip this card.","item, other, lantern1","Blackout","https://kingdomdeath.fandom.com/wiki/Blackout","","","Vital","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Rare Gear","https://kingdomdeath.fandom.com/wiki/Category:Rare_Gear","","","",""
"","","","","","","","Core Game Rare Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Rare_Gear","","","",""
"","","","","","","","Core Game Cards","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Cards","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"","","","","","","","Items","https://kingdomdeath.fandom.com/wiki/Category:Items","","","",""
"","","","","","","","Other Gear","https://kingdomdeath.fandom.com/wiki/Category:Other_Gear","","","",""
"","","","","","","","Vital Gear","https://kingdomdeath.fandom.com/wiki/Category:Vital_Gear","","","",""
"","","","","","","","Gear with Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Any_Affinities","","","",""
"","","","","","","","Gear with Left Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Any_Affinities","","","",""
"","","","","","","","Gear with Up Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Any_Affinities","","","",""
"","","","","","","","Gear with Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Green_Affinities","","","",""
"","","","","","","","Gear with Up Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Green_Affinities","","","",""
"","","","","","","","Gear with Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Blue_Affinities","","","",""
"","","","","","","","Gear with Left Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Blue_Affinities","","","",""
"Oxidized Beacon Shield","https://kingdomdeath.fandom.com/wiki/Oxidized_Beacon_Shield","Oxidized Beacon Shield","Add 2 to all hit locations.","weapon, melee, shield, metal, heavy","Beacon Shield","https://kingdomdeath.fandom.com/wiki/Beacon_Shield","","","Deflect 2","1","6+","6"
"Oxidized Beacon Shield","https://kingdomdeath.fandom.com/wiki/Oxidized_Beacon_Shield","Oxidized Beacon Shield","Add 2 to all hit locations.","weapon, melee, shield, metal, heavy","Iron","https://kingdomdeath.fandom.com/wiki/Iron","","","Deflect 2","1","6+","6"
"Oxidized Beacon Shield","https://kingdomdeath.fandom.com/wiki/Oxidized_Beacon_Shield","Oxidized Beacon Shield","Add 2 to all hit locations.","weapon, melee, shield, metal, heavy","Hide","https://kingdomdeath.fandom.com/wiki/Hide","","","Deflect 2","1","6+","6"
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Exhausted Lantern Hoard Gear","https://kingdomdeath.fandom.com/wiki/Category:Exhausted_Lantern_Hoard_Gear","","","",""
"","","","","","","","Melee Weapons","https://kingdomdeath.fandom.com/wiki/Category:Melee_Weapons","","","",""
"","","","","","","","Shields","https://kingdomdeath.fandom.com/wiki/Category:Shields","","","",""
"","","","","","","","Metal Gear","https://kingdomdeath.fandom.com/wiki/Category:Metal_Gear","","","",""
"","","","","","","","Heavy Gear","https://kingdomdeath.fandom.com/wiki/Category:Heavy_Gear","","","",""
"","","","","","","","Gear with Deflect","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Deflect","","","",""
"","","","","","","","Uses for Leather","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Leather","","","",""
"","","","","","","","Uses for Iron","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Iron","","","",""
"","","","","","","","Uses for Black Lichen","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Black_Lichen","","","",""
"","","","","","","","Uses for Cocoon Membrane","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Cocoon_Membrane","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Oxidized Lantern Dagger","https://kingdomdeath.fandom.com/wiki/Oxidized_Lantern_Dagger","Oxidized Lantern Dagger","Sharp, Paired
Affinity Bonus: On a Perfect hit, gain +1 survival.","weapon, melee, dagger, finesse, metal","Lantern Dagger","https://kingdomdeath.fandom.com/wiki/Lantern_Dagger","","","Sharp, Paired, Affinity Bonus","3","6+","4"
"Oxidized Lantern Dagger","https://kingdomdeath.fandom.com/wiki/Oxidized_Lantern_Dagger","Oxidized Lantern Dagger","Sharp, Paired
Affinity Bonus: On a Perfect hit, gain +1 survival.","weapon, melee, dagger, finesse, metal","Iron","https://kingdomdeath.fandom.com/wiki/Iron","","","Sharp, Paired, Affinity Bonus","3","6+","4"
"Oxidized Lantern Dagger","https://kingdomdeath.fandom.com/wiki/Oxidized_Lantern_Dagger","Oxidized Lantern Dagger","Sharp, Paired
Affinity Bonus: On a Perfect hit, gain +1 survival.","weapon, melee, dagger, finesse, metal","Hide","https://kingdomdeath.fandom.com/wiki/Hide","","","Sharp, Paired, Affinity Bonus","3","6+","4"
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Exhausted Lantern Hoard Gear","https://kingdomdeath.fandom.com/wiki/Category:Exhausted_Lantern_Hoard_Gear","","","",""
"","","","","","","","Melee Weapons","https://kingdomdeath.fandom.com/wiki/Category:Melee_Weapons","","","",""
"","","","","","","","Daggers","https://kingdomdeath.fandom.com/wiki/Category:Daggers","","","",""
"","","","","","","","Metal Gear","https://kingdomdeath.fandom.com/wiki/Category:Metal_Gear","","","",""
"","","","","","","","Uses for Leather","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Leather","","","",""
"","","","","","","","Uses for Black Lichen","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Black_Lichen","","","",""
"","","","","","","","Uses for Cocoon Membrane","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Cocoon_Membrane","","","",""
"","","","","","","","Gear with Finesse","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Finesse","","","",""
"","","","","","","","Weapons with Sharp","https://kingdomdeath.fandom.com/wiki/Category:Weapons_with_Sharp","","","",""
"","","","","","","","On a Perfect Hit","https://kingdomdeath.fandom.com/wiki/Category:On_a_Perfect_Hit","","","",""
"","","","","","","","Paired Weapons","https://kingdomdeath.fandom.com/wiki/Category:Paired_Weapons","","","",""
"","","","","","","","Uses for Iron","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Iron","","","",""
"","","","","","","","Gear with Red Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Red_Affinities","","","",""
"","","","","","","","Gear with Left Red Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Red_Affinities","","","",""
"","","","","","","","Gear with Right Red Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Red_Affinities","","","",""
"","","","","","","","Gear with Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Any_Affinities","","","",""
"","","","","","","","Gear with Up Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Any_Affinities","","","",""
"","","","","","","","Gear with Left Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Any_Affinities","","","",""
"","","","","","","","Gear with Down Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Any_Affinities","","","",""
"","","","","","","","Gear with Right Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Any_Affinities","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Oxidized Lantern Glaive","https://kingdomdeath.fandom.com/wiki/Oxidized_Lantern_Glaive","Oxidized Lantern Glaive","Sharp, Reach 2
Affinity Bonus: On a Perfect hit, the edge sharpens. This weapon gains +4 strength for this attack.","weapon, melee, spear, axe,
two-handed, finesse, metal","Lantern Glaive","https://kingdomdeath.fandom.com/wiki/Lantern_Glaive","","","Sharp, Reach 2, Affinity Bonus","2","5+","6"
"Oxidized Lantern Glaive","https://kingdomdeath.fandom.com/wiki/Oxidized_Lantern_Glaive","Oxidized Lantern Glaive","Sharp, Reach 2
Affinity Bonus: On a Perfect hit, the edge sharpens. This weapon gains +4 strength for this attack.","weapon, melee, spear, axe,
two-handed, finesse, metal","Iron","https://kingdomdeath.fandom.com/wiki/Iron","","","Sharp, Reach 2, Affinity Bonus","2","5+","6"
"Oxidized Lantern Glaive","https://kingdomdeath.fandom.com/wiki/Oxidized_Lantern_Glaive","Oxidized Lantern Glaive","Sharp, Reach 2
Affinity Bonus: On a Perfect hit, the edge sharpens. This weapon gains +4 strength for this attack.","weapon, melee, spear, axe,
two-handed, finesse, metal","Bone","https://kingdomdeath.fandom.com/wiki/Bone","","","Sharp, Reach 2, Affinity Bonus","2","5+","6"
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Exhausted Lantern Hoard Gear","https://kingdomdeath.fandom.com/wiki/Category:Exhausted_Lantern_Hoard_Gear","","","",""
"","","","","","","","Melee Weapons","https://kingdomdeath.fandom.com/wiki/Category:Melee_Weapons","","","",""
"","","","","","","","Axes","https://kingdomdeath.fandom.com/wiki/Category:Axes","","","",""
"","","","","","","","Spears","https://kingdomdeath.fandom.com/wiki/Category:Spears","","","",""
"","","","","","","","Metal Gear","https://kingdomdeath.fandom.com/wiki/Category:Metal_Gear","","","",""
"","","","","","","","Two-Handed Weapons","https://kingdomdeath.fandom.com/wiki/Category:Two-Handed_Weapons","","","",""
"","","","","","","","On a Perfect Hit","https://kingdomdeath.fandom.com/wiki/Category:On_a_Perfect_Hit","","","",""
"","","","","","","","Uses for Leather","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Leather","","","",""
"","","","","","","","Uses for Iron","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Iron","","","",""
"","","","","","","","Uses for Black Lichen","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Black_Lichen","","","",""
"","","","","","","","Uses for Cocoon Membrane","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Cocoon_Membrane","","","",""
"","","","","","","","Gear with Finesse","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Finesse","","","",""
"","","","","","","","Weapons with Sharp","https://kingdomdeath.fandom.com/wiki/Category:Weapons_with_Sharp","","","",""
"","","","","","","","Gear with Reach","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Reach","","","",""
"","","","","","","","Gear with Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Green_Affinities","","","",""
"","","","","","","","Gear with Down Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Green_Affinities","","","",""
"","","","","","","","Gear with Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Any_Affinities","","","",""
"","","","","","","","Gear with Up Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Any_Affinities","","","",""
"","","","","","","","Gear with Left Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Any_Affinities","","","",""
"","","","","","","","Gear with Down Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Any_Affinities","","","",""
"","","","","","","","Gear with Right Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Any_Affinities","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Oxidized Lantern Helm","https://kingdomdeath.fandom.com/wiki/Oxidized_Lantern_Helm","Oxidized Lantern Helm","Outfit
Affinity Bonus: If you are not deaf, you may ignore effects that target non-deaf survivors.","armor, set, metal","Lantern Helm","https://kingdomdeath.fandom.com/wiki/Lantern_Helm","","","Outfit, Affinity Bonus","","",""
"Oxidized Lantern Helm","https://kingdomdeath.fandom.com/wiki/Oxidized_Lantern_Helm","Oxidized Lantern Helm","Outfit
Affinity Bonus: If you are not deaf, you may ignore effects that target non-deaf survivors.","armor, set, metal","Iron","https://kingdomdeath.fandom.com/wiki/Iron","","","Outfit, Affinity Bonus","","",""
"Oxidized Lantern Helm","https://kingdomdeath.fandom.com/wiki/Oxidized_Lantern_Helm","Oxidized Lantern Helm","Outfit
Affinity Bonus: If you are not deaf, you may ignore effects that target non-deaf survivors.","armor, set, metal","Bone","https://kingdomdeath.fandom.com/wiki/Bone","","","Outfit, Affinity Bonus","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Core Game Cards","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Cards","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"","","","","","","","Armor","https://kingdomdeath.fandom.com/wiki/Category:Armor","","","",""
"","","","","","","","Head Armor","https://kingdomdeath.fandom.com/wiki/Category:Head_Armor","","","",""
"","","","","","","","Metal Gear","https://kingdomdeath.fandom.com/wiki/Category:Metal_Gear","","","",""
"","","","","","","","Outfits","https://kingdomdeath.fandom.com/wiki/Category:Outfits","","","",""
"","","","","","","","Gear with Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Any_Affinities","","","",""
"","","","","","","","Gear with Down Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Any_Affinities","","","",""
"","","","","","","","Gear with Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Blue_Affinities","","","",""
"","","","","","","","Gear with Down Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Blue_Affinities","","","",""
"Oxidized Lantern Sword","https://kingdomdeath.fandom.com/wiki/Oxidized_Lantern_Sword","Oxidized Lantern Sword","Sharp
Deflect 1: Spend . You now have exactly a deflect tokens. The next time you are hit, ignore a hit and lose 1 deflect token.","weapon, melee, sword,
finesse, metal","Lantern Sword","https://kingdomdeath.fandom.com/wiki/Lantern_Sword","","","Sharp, Deflect 1","3","5+","5"
"Oxidized Lantern Sword","https://kingdomdeath.fandom.com/wiki/Oxidized_Lantern_Sword","Oxidized Lantern Sword","Sharp
Deflect 1: Spend . You now have exactly a deflect tokens. The next time you are hit, ignore a hit and lose 1 deflect token.","weapon, melee, sword,
finesse, metal","Lantern Tube","https://kingdomdeath.fandom.com/wiki/Lantern_Tube","","","Sharp, Deflect 1","3","5+","5"
